fid,district_name,origin_id,structure_no,latitude,longitude,pue
7701479,zombo,110689,3,2.56230556,30.99817832,
7701474,zombo,36685,4,2.56259006,31.00026667,
7701234,zombo,47569,1,2.56287922,31.0005679,
7701343,zombo,143703,1,2.56315875,31.00183477,
7701256,zombo,64894,1,2.56373644,31.00193298,
7701620,zombo,146440,2,2.56393669,30.9990283,
7701382,zombo,173144,1,2.56400354,30.99864113,
7701717,zombo,70570,1,2.57370511,30.99917507,
7701634,zombo,3270,1,2.57425435,31.01695494,
7701659,zombo,25550,1,2.57544772,31.00336153,
7701706,zombo,63298,1,2.57578775,31.01728529,
7701673,zombo,32509,1,2.57611237,31.00262805,
7701632,zombo,1768,1,2.57659687,31.01702246,
7701725,zombo,75190,1,2.57745678,31.01048259,
7701726,zombo,76348,1,2.57861605,31.00932312,
7701667,zombo,28499,1,2.57948086,31.01205585,
7701714,zombo,69337,1,2.58085644,31.00383035,
7701663,zombo,27455,1,2.58089663,31.00353644,
7701687,zombo,45333,1,2.58097463,31.00457752,
7701715,zombo,70263,1,2.58110278,31.00416894,
7701640,zombo,11374,1,2.58120936,31.00345313,
7701678,zombo,38648,1,2.58123664,31.00460944,
7701661,zombo,26431,1,2.58213507,31.00012191,
7701707,zombo,64699,1,2.58240956,30.99978062,
7701645,zombo,17632,1,2.58285769,31.00632805,
7701670,zombo,30532,1,2.58363253,30.99857225,
7701740,zombo,87905,1,2.57730033,31.00242978,
7701744,zombo,88851,1,2.57499661,31.00294546,
7701747,zombo,89986,1,2.57600504,31.00328499,
7701750,zombo,94170,1,2.57634766,31.01741409,
7701764,zombo,104342,1,2.57599878,31.0128948,
7701791,zombo,128469,1,2.57537404,31.01318237,
7701794,zombo,131423,1,2.57586904,31.01056375,
7701821,zombo,148037,1,2.58286722,31.00673267,
7701835,zombo,161878,1,2.58357852,30.99906799,
7701842,zombo,167224,1,2.57636077,31.00284504,
7701876,zombo,74867,6,2.57703538,31.01288793,
7701878,zombo,167457,5,2.57525389,30.99855278,
7701889,zombo,83194,5,2.58053199,31.00374465,
7701908,zombo,59725,4,2.57481593,30.99833471,
7701911,zombo,13248,2,2.5749597,30.99844462,
7701916,zombo,177539,4,2.58212739,30.99980477,
7701919,zombo,178516,4,2.57452416,30.99852202,
7701926,zombo,131406,3,2.5793005,31.0076135,
7701952,zombo,90097,3,2.58114005,31.00438892,
7701953,zombo,110813,3,2.57606007,31.0172786,
7701961,zombo,47370,3,2.58124071,30.99818732,
7701882,zombo,136955,5,2.58088093,30.99800133,
7701994,zombo,68436,2,2.58116382,31.0039048,
7701997,zombo,118062,2,2.58126381,31.00367796,
7702005,zombo,171460,2,2.57601716,31.00281099,
7702040,zombo,12860,2,2.57942481,31.01082249,
7702041,zombo,21710,1,2.57463731,30.99823848,
7702043,zombo,23578,2,2.57503283,31.00449089,
7702050,zombo,1689,2,2.5743937,31.00364222,
7702059,zombo,96911,2,2.58116727,31.00302166,
7701325,zombo,133733,1,2.56422515,31.00367435,
7701187,zombo,13075,1,2.56437979,30.99920638,
7701282,zombo,87726,1,2.56446912,31.0001614,
7701328,zombo,135214,1,2.5644862,31.00523191,
7701684,zombo,42240,1,2.56453217,31.0001311,
7701782,zombo,120259,1,2.56459019,31.00524275,
7701795,zombo,132843,1,2.56462365,30.99926318,
7701890,zombo,20220,5,2.56469755,31.00151737,
7702025,zombo,119322,2,2.56471541,30.9990877,
7701748,zombo,91351,1,2.56475247,31.00416686,
7701746,zombo,89311,1,2.56534664,31.00483378,
7701631,zombo,40,1,2.56567522,31.00382885,
7701636,zombo,7836,1,2.56569133,31.00011462,
7701679,zombo,38895,1,2.56571141,31.00084985,
7701973,zombo,158106,2,2.56603924,31.00083478,
7701840,zombo,166496,1,2.56629471,31.00550484,
7701701,zombo,57559,1,2.56641498,31.00254898,
7701800,zombo,135545,1,2.56665088,31.00426112,
7701843,zombo,168088,1,2.56699773,31.00471106,
7701914,zombo,171582,4,2.57721592,30.99579786,
7701729,zombo,78772,1,2.57729468,30.99146237,
7701648,zombo,19930,1,2.57771624,30.99083441,
7701758,zombo,98930,1,2.57784503,30.99515456,
7701784,zombo,122832,1,2.5783883,30.99569732,
7701855,zombo,177549,1,2.57855646,30.99607212,
7701777,zombo,114513,1,2.57878486,30.99702683,
7701643,zombo,16639,1,2.57902593,30.98861294,
7701801,zombo,135634,1,2.57923785,30.99668518,
7701838,zombo,164580,1,2.57928819,30.99740644,
7701650,zombo,21625,1,2.57959804,30.98875583,
7701658,zombo,25501,1,2.58003227,30.99169374,
7701756,zombo,97004,1,2.58089721,30.99111044,
7701652,zombo,24175,1,2.581302,30.99308187,
7701949,zombo,106254,3,2.58143562,30.99259091,
7701818,zombo,147551,1,2.58150932,30.9911002,
7701692,zombo,49500,1,2.58205977,30.99138966,
7701787,zombo,125718,1,2.5822113,30.99465065,
7702029,zombo,25203,2,2.57748183,30.99170931,
7702037,zombo,20536,2,2.5819329,30.99163411,
7702060,zombo,175473,2,2.57712226,30.99546017,
7702069,zombo,2031,2,2.58217569,30.99217129,
7701830,zombo,152983,1,2.56767035,31.00208657,
7701921,zombo,23471,4,2.56796679,31.00263607,
7701901,zombo,52057,4,2.56801456,31.00157369,
7702022,zombo,28594,2,2.56808783,31.00114542,
7702039,zombo,165058,2,2.56818157,31.00230118,
7702046,zombo,57221,1,2.56818657,31.00250316,
7701848,zombo,173064,1,2.56830042,31.00131733,
7702018,zombo,10625,2,2.56836647,31.00488964,
7702015,zombo,138993,2,2.56865656,31.0048652,
7701698,zombo,56255,1,2.5687566,31.00553747,
7701638,zombo,9918,1,2.56897774,31.00498551,
7701739,zombo,86297,1,2.56903116,31.00437156,
7702053,zombo,1194,2,2.5690399,30.99869126,
7701721,zombo,72787,1,2.56934524,31.00432068,
7701665,zombo,27684,1,2.56991823,30.99968903,
7701683,zombo,42125,1,2.56997989,31.00103349,
7701975,zombo,74897,2,2.57024527,31.00253125,
7701731,zombo,80480,1,2.57041861,31.00059597,
7701654,zombo,24667,1,2.57100151,30.998928,
7701897,zombo,47879,4,2.57142529,31.00079995,
7701822,zombo,149114,1,2.57151758,31.00578598,
7701815,zombo,145691,1,2.57154075,30.9996713,
7701900,zombo,166078,4,2.57164058,31.00118881,
7701998,zombo,133712,2,2.57171398,30.99999111,
7702002,zombo,88849,2,2.57187781,30.99894268,
7701752,zombo,95295,1,2.57190946,31.00145252,
7701968,zombo,27046,3,2.57194245,31.0022781,
7702004,zombo,140027,2,2.57202157,31.00330884,
7701639,zombo,10611,1,2.57208389,31.00253527,
7701982,zombo,157523,2,2.572349,31.00502517,
7701762,zombo,103399,1,2.57282102,31.00066742,
7701825,zombo,150340,1,2.57293868,31.00044139,
7701783,zombo,120263,1,2.57322942,31.00058078,
7702054,zombo,110931,2,2.57214577,31.0002299,
7702063,zombo,151,2,2.56897264,31.00575004,
7702068,zombo,28591,2,2.56925193,31.00410268,
7702071,zombo,158587,2,2.5724108,31.00322703,
7701763,zombo,104053,1,2.58362879,30.99498111,
7702020,zombo,7660,2,2.58807824,30.99503061,
7701999,zombo,89642,2,2.58390979,30.99506365,
7701976,zombo,60048,2,2.58818243,30.99554822,
7702058,zombo,165834,2,2.58747996,30.99587592,
7701898,zombo,125361,4,2.58872739,30.99588252,
7701774,zombo,111822,1,2.58442215,30.99606829,
7701820,zombo,147926,1,2.58813366,30.99619408,
7701637,zombo,9283,1,2.58811828,30.99657092,
7701893,zombo,43973,5,2.58475544,30.99664202,
7701716,zombo,70389,1,2.58592057,30.99665541,
7701915,zombo,117637,4,2.58831921,30.9968168,
7701751,zombo,95246,1,2.58675619,30.99685696,
7702019,zombo,7667,2,2.58835455,30.99701001,
7701995,zombo,120146,2,2.58644256,30.9970129,
7701913,zombo,160507,4,2.5854334,30.99707642,
7701951,zombo,69733,3,2.58606575,30.99719822,
7701887,zombo,28822,5,2.58816688,30.99723824,
7701932,zombo,60287,3,2.58576415,30.99724278,
7701986,zombo,121479,1,2.58633913,30.99754586,
7701677,zombo,38070,1,2.58717632,30.99758474,
7701872,zombo,58053,6,2.58610237,30.9976132,
7701742,zombo,88231,1,2.58556143,30.99774473,
7701929,zombo,75373,3,2.58632643,30.99777074,
7701885,zombo,169237,5,2.58736036,30.99779722,
7701711,zombo,66344,1,2.58535586,30.99781122,
7701676,zombo,34471,1,2.58712282,30.99792245,
7701906,zombo,51048,4,2.58556047,30.99804279,
7702056,zombo,141559,1,2.58526399,30.99805775,
7701895,zombo,34541,5,2.58349671,30.99827723,
7701927,zombo,137674,3,2.58463357,30.99835729,
7701833,zombo,158699,1,2.58440557,30.99844594,
7702010,zombo,62676,2,2.58687369,30.99852282,
7701789,zombo,127919,1,2.58574873,30.9985422,
7701802,zombo,135768,1,2.58521699,30.99877518,
7702061,zombo,42326,2,2.5839399,30.99553836,
7702080,zombo,26296,1,2.63811629,30.97854136,
7702085,zombo,48408,1,2.63715465,30.98257232,
7702086,zombo,56675,1,2.63756332,30.97863687,
7702096,zombo,103702,1,2.63808926,30.97886207,
7702100,zombo,120737,1,2.6307885,30.98293927,
7702111,zombo,148824,1,2.63812086,30.97723034,
7702126,zombo,44406,5,2.63766905,30.98272007,
7702132,zombo,25515,3,2.63741936,30.98276691,
7702162,zombo,95377,1,2.63730098,30.98294245,
7702167,zombo,40099,1,2.63780657,30.98251475,
7702172,zombo,19641,2,2.63654641,30.98031217,
7702177,zombo,98606,1,2.66715014,30.97757682,
7702178,zombo,119737,1,2.67229017,30.97871412,
7702103,zombo,124619,1,2.64392571,30.97872132,
7692052,zombo,137157,3,2.64394795,30.97672769,
7702133,zombo,20967,4,2.6441535,30.97680184,
7691687,zombo,57891,1,2.64445245,30.97670754,
7702093,zombo,90022,1,2.64447938,30.98109829,
7702088,zombo,69465,1,2.64464734,30.98129701,
7702117,zombo,177798,7,2.64533831,30.97726455,
7702119,zombo,139445,6,2.64544995,30.97765452,
7702076,zombo,19298,1,2.64554466,30.97681599,
7691734,zombo,85751,1,2.64554734,30.97671483,
7702104,zombo,131075,1,2.64617369,30.97748984,
7702128,zombo,156857,4,2.64634987,30.97718153,
7702095,zombo,97439,1,2.64695907,30.97715758,
7702087,zombo,64533,1,2.64718695,30.9772241,
7702110,zombo,146860,1,2.6482123,30.97809731,
7702083,zombo,33295,1,2.65018547,30.9804244,
7702108,zombo,143133,1,2.65199671,30.98222917,
7702106,zombo,139336,1,2.65363916,30.98309187,
7702134,zombo,1739,4,2.64650144,30.98058175,
7702135,zombo,13928,4,2.64487777,30.97709718,
7702136,zombo,168532,4,2.64437242,30.98146591,
7702138,zombo,122380,3,2.64452433,30.97762476,
7702140,zombo,115058,3,2.64642596,30.97743651,
7702150,zombo,161258,2,2.64545717,30.98098252,
7702151,zombo,62199,1,2.64668878,30.97735667,
7702155,zombo,124936,1,2.64457946,30.98147529,
7702158,zombo,114762,2,2.64729659,30.97679977,
7702159,zombo,1036,1,2.64499705,30.97728526,
7702164,zombo,43827,2,2.64586971,30.97722926,
7702165,zombo,74171,1,2.64437238,30.9768327,
7702171,zombo,174298,2,2.64675167,30.97689389,
7702174,zombo,19484,1,2.64425996,30.98131737,
7702175,zombo,62142,1,2.66055266,30.97949559,
7702176,zombo,82408,1,2.66044761,30.98134906,
7702180,zombo,31404,4,2.6555858,30.98050083,
7702181,zombo,69939,3,2.65631217,30.98207082,
7702182,zombo,27593,3,2.66040616,30.97839985,
7702183,zombo,140073,2,2.65752004,30.98250139,
7702184,zombo,154724,2,2.66082465,30.97945703,
7702185,zombo,3748,2,2.65973078,30.97937399,
7702186,zombo,135063,2,2.65671135,30.98345128,
7702187,zombo,121230,2,2.65807025,30.98012698,
7702188,zombo,12663,2,2.66205456,30.98205773,
7702122,zombo,135720,5,2.63835463,30.978449,
7702118,zombo,86966,6,2.63877837,30.9788987,
7702121,zombo,54266,4,2.6387838,30.97867601,
7702084,zombo,34932,1,2.63897546,30.97793878,
7702124,zombo,49517,3,2.6397491,30.97918726,
7702102,zombo,123889,1,2.63979333,30.97846608,
7702116,zombo,117328,7,2.63979331,30.97892931,
7702114,zombo,174155,1,2.64063884,30.978307,
7702094,zombo,93359,1,2.6408982,30.97941036,
7702077,zombo,20044,1,2.64096163,30.98349694,
7702113,zombo,170637,1,2.64123053,30.98343047,
7702078,zombo,23164,1,2.64123151,30.97866583,
7702105,zombo,131512,1,2.64129158,30.97945938,
7702082,zombo,32110,1,2.64135821,30.97888657,
7702097,zombo,106224,1,2.64142143,30.9773194,
7702073,zombo,6112,1,2.64149978,30.97698168,
7702112,zombo,165387,1,2.64150863,30.97800029,
7702109,zombo,145972,1,2.64171692,30.97788287,
7702131,zombo,171724,4,2.6417739,30.97861917,
7702091,zombo,74917,1,2.64195107,30.97779328,
7702115,zombo,179114,1,2.64197864,30.97750852,
7702089,zombo,73034,1,2.64204184,30.98196883,
7702129,zombo,68290,4,2.64205717,30.97905132,
7702074,zombo,14788,1,2.64219727,30.9792781,
7702090,zombo,74626,1,2.64242351,30.977593,
7702099,zombo,115465,1,2.6426174,30.97752979,
7702107,zombo,142990,1,2.64268818,30.97806453,
7702075,zombo,17319,1,2.64300347,30.97736522,
7702125,zombo,12161,5,2.64303679,30.97941587,
7702072,zombo,3880,1,2.64321499,30.97852663,
7702137,zombo,119704,3,2.63832778,30.97891445,
7702139,zombo,51997,2,2.63892158,30.97842031,
7702142,zombo,55352,3,2.64016386,30.97922306,
7702143,zombo,72485,3,2.64057405,30.97870085,
7702145,zombo,45551,1,2.63853544,30.97901078,
7702148,zombo,90055,1,2.63879198,30.97909523,
7702152,zombo,166991,1,2.63996517,30.9790472,
7702153,zombo,168703,1,2.64280457,30.97939984,
7702154,zombo,66099,2,2.64140736,30.97764405,
7702157,zombo,38985,2,2.63995908,30.97832183,
7702160,zombo,126193,2,2.64229509,30.97700681,
7702166,zombo,45614,2,2.63917284,30.97789594,
7702168,zombo,74831,2,2.64256358,30.97884536,
7702170,zombo,120227,2,2.64137385,30.97820193,
7702173,zombo,43811,2,2.64105423,30.9781921,
7702179,zombo,157065,1,2.67421223,30.97703915,
7640064,zombo,161528,1,2.44143363,30.76102163,
7639785,zombo,17018,1,2.44467905,30.7636138,
7640205,zombo,158865,7,2.44519253,30.76363072,
7640389,zombo,27636,3,2.44536022,30.76121929,
7640171,zombo,108379,8,2.44662615,30.76444425,
7640025,zombo,143323,1,2.4466529,30.76366235,
7640263,zombo,39187,4,2.44676738,30.76129967,
7640383,zombo,90441,5,2.44706647,30.76427707,
7640244,zombo,118959,7,2.44721561,30.76362943,
7640415,zombo,119931,3,2.44724121,30.76441022,
7639748,zombo,1604,1,2.44727189,30.76333333,
7640194,zombo,47724,1,2.44731714,30.76135719,
7640168,zombo,7158,6,2.44748056,30.76454517,
7640150,zombo,167985,4,2.44752477,30.76427356,
7640105,zombo,15334,12,2.44771124,30.76422308,
7640128,zombo,136766,5,2.44776816,30.76401893,
7640099,zombo,19457,4,2.44788793,30.76378041,
7640551,zombo,54165,3,2.44718449,30.762297,
7640559,zombo,79765,3,2.44662044,30.76412829,
7640611,zombo,120498,2,2.44540786,30.76370148,
7640618,zombo,72083,2,2.44731245,30.76424443,
7640630,zombo,98370,2,2.4474627,30.7637673,
7640741,zombo,116179,3,2.44456996,30.76319529,
7640775,zombo,91371,3,2.44374405,30.76329479,
7640872,zombo,58352,3,2.4446672,30.76299206,
7640905,zombo,131696,2,2.44568031,30.76119164,
7640916,zombo,18420,3,2.44512517,30.76319061,
7640957,zombo,122300,2,2.44668367,30.76389818,
7640959,zombo,46911,1,2.44722766,30.7640614,
7640977,zombo,113487,3,2.44639747,30.7613158,
7640990,zombo,170678,1,2.44557568,30.76297119,
7641142,zombo,141687,1,2.44589121,30.7630281,
7641189,zombo,155876,2,2.44557274,30.76104036,
7640138,zombo,89059,9,2.44592064,30.76103303,
7640946,zombo,742,1,2.44604273,30.76122861,
7641320,zombo,91742,2,2.44623481,30.76310493,
7641358,zombo,56285,2,2.44626318,30.76445351,
7641377,zombo,40097,1,2.44506087,30.76344815,
7639903,zombo,80642,1,2.44029231,30.77634898,
7640497,zombo,26866,3,2.44041983,30.7765815,
7640316,zombo,174843,6,2.4405566,30.77691368,
7640186,zombo,42168,8,2.44058306,30.77636662,
7639995,zombo,125964,1,2.44082621,30.7766072,
7640010,zombo,132484,1,2.44124537,30.77394886,
7640034,zombo,145292,1,2.44139463,30.77258409,
7640863,zombo,27272,2,2.44149228,30.77425057,
7640804,zombo,61071,3,2.44161109,30.7722836,
7640184,zombo,149712,8,2.44166413,30.77413448,
7640711,zombo,58584,1,2.4418107,30.77433737,
7640300,zombo,45278,6,2.44226585,30.77429076,
7640007,zombo,130682,1,2.4424284,30.77378356,
7640394,zombo,99105,5,2.44249508,30.77452105,
7640396,zombo,129781,1,2.44265457,30.77470786,
7640377,zombo,113483,5,2.44286928,30.77470034,
7639901,zombo,80152,1,2.44309625,30.77382536,
7640161,zombo,170776,8,2.44333536,30.77413231,
7640881,zombo,26061,3,2.44180831,30.77285891,
7640941,zombo,38799,1,2.44034169,30.77679876,
7640942,zombo,95685,3,2.4421052,30.7738567,
7640945,zombo,141092,2,2.44160558,30.77261009,
7640966,zombo,87311,1,2.44311365,30.77406422,
7641087,zombo,133563,1,2.44348898,30.77434211,
7641156,zombo,148211,2,2.44123023,30.77757969,
7641257,zombo,38800,2,2.44180803,30.77226222,
7641281,zombo,152261,2,2.44275451,30.77387428,
7641303,zombo,58131,2,2.44178174,30.77376745,
7639757,zombo,3269,1,2.44222981,30.77145535,
7639954,zombo,106130,1,2.44226226,30.77165907,
7640023,zombo,142522,1,2.44227274,30.7723313,
7640619,zombo,76460,4,2.44228854,30.77196243,
7639760,zombo,3902,1,2.44251638,30.76993008,
7640491,zombo,141235,5,2.442908,30.76957773,
7640539,zombo,176325,1,2.44321365,30.77189069,
7640224,zombo,95141,7,2.4432482,30.77207515,
7640304,zombo,116003,4,2.44331059,30.76917811,
7639788,zombo,18829,1,2.44333109,30.76984069,
7640191,zombo,55582,7,2.44355456,30.76911955,
7640894,zombo,140582,3,2.44383317,30.7720542,
7640833,zombo,22495,3,2.44399952,30.77014035,
7639754,zombo,2371,1,2.44401502,30.76975153,
7640283,zombo,21336,6,2.44401762,30.77085542,
7640703,zombo,54895,2,2.4440772,30.77106295,
7639765,zombo,6966,1,2.44419018,30.76954978,
7640994,zombo,123033,3,2.4442915,30.77225167,
7640944,zombo,32978,3,2.44450977,30.77054773,
7640826,zombo,34310,2,2.44451876,30.77139496,
7639811,zombo,31344,1,2.44464715,30.77028052,
7639993,zombo,125500,1,2.44464964,30.77166254,
7640580,zombo,68434,4,2.44468775,30.77146253,
7640704,zombo,172293,4,2.44479366,30.7708132,
7640840,zombo,35879,3,2.4447957,30.77190661,
7641002,zombo,171595,2,2.44378662,30.77231689,
7641044,zombo,154907,2,2.44226023,30.77028226,
7641191,zombo,26560,2,2.44275373,30.77081539,
7641275,zombo,40178,2,2.44357802,30.7698224,
7641304,zombo,135331,2,2.44366086,30.76947927,
7641321,zombo,62307,1,2.44244023,30.77178685,
7639871,zombo,67604,1,2.44355902,30.76568398,
7640273,zombo,59929,2,2.44371176,30.76608074,
7640110,zombo,152724,11,2.44374952,30.76632448,
7639887,zombo,73975,1,2.44379024,30.76577831,
7640169,zombo,99944,4,2.44385475,30.76649339,
7639933,zombo,97464,1,2.44390127,30.7683485,
7640365,zombo,62620,3,2.44402923,30.76667728,
7640540,zombo,98202,4,2.44403184,30.76790576,
7640032,zombo,144731,1,2.44450488,30.76626563,
7640507,zombo,127398,4,2.44467226,30.76663202,
7640177,zombo,75240,8,2.44475187,30.76533555,
7640016,zombo,134956,1,2.44531363,30.76837967,
7639904,zombo,81426,1,2.445364,30.7651648,
7639920,zombo,91992,1,2.44537207,30.76632956,
7639770,zombo,9143,1,2.44550346,30.76730578,
7639821,zombo,38960,1,2.4457318,30.76649798,
7639965,zombo,112585,1,2.44573809,30.76584429,
7640147,zombo,166564,8,2.44578112,30.76716163,
7640489,zombo,14652,4,2.44586886,30.76683708,
7640139,zombo,7971,9,2.4458713,30.76739407,
7640698,zombo,30429,1,2.44587451,30.76762996,
7640712,zombo,52061,3,2.44545347,30.7666565,
7640733,zombo,169545,1,2.44501443,30.76530432,
7640742,zombo,65317,2,2.44396855,30.7676472,
7640757,zombo,163151,3,2.44487807,30.76633217,
7640779,zombo,93586,2,2.44448246,30.76670275,
7640814,zombo,103961,3,2.44550285,30.76544575,
7641163,zombo,131029,2,2.44588064,30.7680534,
7641166,zombo,92298,2,2.44410938,30.76639145,
7641171,zombo,132906,2,2.44581242,30.76786715,
7641230,zombo,58444,2,2.44382014,30.76803192,
7641288,zombo,32471,2,2.44553325,30.76689561,
7641402,zombo,74316,2,2.4456228,30.76837469,
7640842,zombo,33542,3,2.44370056,30.7743127,
7639749,zombo,1644,1,2.44374509,30.77297537,
7639794,zombo,19698,1,2.4438007,30.77323302,
7640754,zombo,122813,2,2.44404993,30.772792,
7640620,zombo,151173,4,2.44426094,30.77277234,
7639825,zombo,42051,1,2.44429554,30.77626072,
7639860,zombo,60914,1,2.444401,30.77249788,
7639976,zombo,119406,1,2.44453913,30.77298631,
7640677,zombo,177719,3,2.44466187,30.77576838,
7640755,zombo,152342,3,2.44472051,30.77740726,
7640805,zombo,64473,2,2.44476232,30.77609858,
7639895,zombo,77308,1,2.44480749,30.77549728,
7640195,zombo,177000,7,2.44486562,30.77583142,
7640069,zombo,165836,1,2.44495236,30.77741796,
7640412,zombo,97861,5,2.44503991,30.77712981,
